106044,3,6,4
200398,1,6,1
200398,2,6,1
200398,3,6,1
200398,2,6,4
200398,3,6,4
132153,1,6,1
132153,1,10,1
132153,2,6,1
132153,2,10,1
132153,3,6,1
132153,3,10,1
132153,2,9,4
132153,2,11,4
132153,3,9,4
132153,3,11,4
142631,2,6,1
142631,3,6,1
142631,2,4,4
142631,2,15,4
142631,3,4,4
142631,3,15,4
200395,1,6,1
200395,2,6,1
200395,3,6,1
200395,2,8,4
200395,2,3,4
200395,3,8,4
200395,3,3,4
304718,2,11,1
304718,3,11,1
304718,2,11,4
304718,3,11,4
238930,2,11,1
238930,3,11,1
238930,2,11,4
238930,3,11,4
307774,2,3,1
307774,2,6,1
307774,3,3,1
307774,3,6,1
307774,2,3,4
307774,2,5,4
307774,2,8,4
307774,2,11,4
307774,3,3,4
307774,3,5,4
307774,3,8,4
307774,3,11,4
142632,2,6,1
142632,2,11,1
142632,2,15,1
142632,3,6,1
142632,3,11,1
142632,3,15,1
156196,1,6,1
156196,1,11,1
156196,2,6,1
156196,2,11,1
156196,3,6,1
156196,3,11,1
156196,2,6,4
156196,2,11,4
156196,3,6,4
156196,3,11,4
186569,1,6,1
186569,1,10,1
186569,2,6,1
186569,2,10,1
186569,3,6,1
186569,3,10,1
186569,2,9,4
186569,2,11,4
186569,3,9,4
186569,3,11,4
106045,2,6,4
106045,2,15,4
106045,3,6,4
106045,3,15,4
106046,1,6,1
106046,2,6,1
106046,3,6,1
106046,2,11,4
106046,3,11,4
186571,2,6,1
186571,2,11,1
186571,2,15,1
186571,3,6,1
186571,3,11,1
186571,3,15,1
186572,2,6,1
186572,2,11,1
186572,2,15,1
186572,3,6,1
186572,3,11,1
186572,3,15,1
143018,1,6,1
143018,1,10,1
143018,2,6,1
143018,2,10,1
143018,3,6,1
143018,3,10,1
143018,2,9,4
143018,2,11,4
143018,3,9,4
143018,3,11,4
237172,2,3,1
237172,2,6,1
237172,3,3,1
237172,3,6,1
237172,2,11,4
237172,3,11,4
106047,2,11,1
106047,3,11,1
106047,2,11,4
106047,3,11,4
186574,1,6,1
186574,1,10,1
186574,2,6,1
186574,2,10,1
186574,3,6,1
186574,3,10,1
186574,2,9,4
186574,2,11,4
186574,3,9,4
186574,3,11,4
186576,1,6,1
186576,1,10,1
186576,2,6,1
186576,2,10,1
186576,3,6,1
186576,3,10,1
186576,2,9,4
186576,2,11,4
186576,3,9,4
186576,3,11,4
142633,2,6,1
142633,2,11,1
142633,2,15,1
142633,3,6,1
142633,3,11,1
142633,3,15,1
186578,2,6,1
186578,2,11,1
186578,2,15,1
186578,3,6,1
186578,3,11,1
186578,3,15,1
105497,1,6,1
105497,1,7,1
105497,1,12,1
105497,2,6,1
105497,2,7,1
105497,2,12,1
105497,3,6,1
105497,3,7,1
105497,3,12,1
105497,1,15,4
105497,1,9,4
105497,1,10,4
105497,1,14,4
105497,2,15,4
105497,2,9,4
105497,2,10,4
105497,2,14,4
280976,1,6,1
280976,1,7,1
280976,1,12,1
280976,2,6,1
280976,2,7,1
280976,2,12,1
280976,3,6,1
280976,3,7,1
280976,3,12,1
280976,1,15,4
280976,2,15,4
280976,3,15,4
178819,1,6,1
178819,1,7,1
178819,1,12,1
178819,2,6,1
178819,2,7,1
178819,2,12,1
178819,3,6,1
178819,3,7,1
178819,3,12,1
178819,1,14,4
178819,1,5,4
178819,2,14,4
178819,2,5,4
175314,1,6,1
175314,2,6,1
175314,3,6,1
175314,4,6,1
175314,1,10,4
175314,1,14,4
175314,2,10,4
175314,2,14,4
1104,1,6,1
1104,2,6,1
1104,3,6,1
1104,2,8,4
1104,2,11,4
188276,1,6,1
188276,2,6,1
188276,3,6,1
188276,4,4,1
188276,3,8,4
188276,3,11,4
188276,2,6,4
188276,2,15,4
344766,1,2,1
344766,1,6,1
344766,2,2,1
344766,2,6,1
344766,3,2,1
344766,3,6,1
344766,2,15,4
191524,1,6,1
191524,2,6,1
191524,3,6,1
191524,1,14,4
191524,2,14,4
191524,3,14,4
190714,1,6,1
190714,2,6,1
190714,3,6,1
190714,1,14,4
190714,2,14,4
190714,3,14,4
